header,title,titleUrl,description,time,products,details,activityControls,timestamp,date,query,is_edu_search
YouTube,"Searched for what is agenticai, how does it work , how to learn it","https://www.youtube.com/results?search_query=what+is+agenticai,+how+does+it+work+,+how+to+learn+it",,2025-07-30T03:08:12.562Z,['YouTube'],,['YouTube search history'],2025-07-30 03:08:12.562000+00:00,2025-07-30,"what is agenticai, how does it work , how to learn it",1
YouTube,Searched for python functions for arthimatic operation on 2 numbers,https://www.youtube.com/results?search_query=python+functions+for+arthimatic+operation+on+2+numbers,,2025-07-26T08:26:06.696Z,['YouTube'],,['YouTube search history'],2025-07-26 08:26:06.696000+00:00,2025-07-26,python functions for arthimatic operation on 2 numbers,1
YouTube,Searched for functions for arthimatic operation on 2 numbers,https://www.youtube.com/results?search_query=functions+for+arthimatic+operation+on+2+numbers,,2025-07-26T08:25:53.054Z,['YouTube'],,['YouTube search history'],2025-07-26 08:25:53.054000+00:00,2025-07-26,functions for arthimatic operation on 2 numbers,0
YouTube,"Searched for how to use function with parameters, non parameters in python","https://www.youtube.com/results?search_query=how+to+use+function+with+parameters,+non+parameters+in+python",,2025-07-26T08:20:54.494Z,['YouTube'],,['YouTube search history'],2025-07-26 08:20:54.494000+00:00,2025-07-26,"how to use function with parameters, non parameters in python",1
YouTube,Searched for how to use function in python,https://www.youtube.com/results?search_query=how+to+use+function+in+python,,2025-07-26T08:20:30.993Z,['YouTube'],,['YouTube search history'],2025-07-26 08:20:30.993000+00:00,2025-07-26,how to use function in python,1
YouTube,Searched for what are subjective and objective pronouns,https://www.youtube.com/results?search_query=what+are+subjective+and+objective+pronouns,,2025-07-26T06:18:38.394Z,['YouTube'],,['YouTube search history'],2025-07-26 06:18:38.394000+00:00,2025-07-26,what are subjective and objective pronouns,0
YouTube,Searched for piccolo scene,https://www.youtube.com/results?search_query=piccolo+scene,,2025-07-25T13:48:43.289Z,['YouTube'],,['YouTube search history'],2025-07-25 13:48:43.289000+00:00,2025-07-25,piccolo scene,0
YouTube,Searched for anime scence,https://www.youtube.com/results?search_query=anime+scence,,2025-07-25T13:46:42.071Z,['YouTube'],,['YouTube search history'],2025-07-25 13:46:42.071000+00:00,2025-07-25,anime scence,0
YouTube,Searched for how to make mentally strong,https://www.youtube.com/results?search_query=how+to+make+mentally+strong,,2025-07-25T08:41:47.572Z,['YouTube'],,['YouTube search history'],2025-07-25 08:41:47.572000+00:00,2025-07-25,how to make mentally strong,0
YouTube,Searched for how to prepare mentally,https://www.youtube.com/results?search_query=how+to+prepare+mentally,,2025-07-24T12:45:00.030Z,['YouTube'],,['YouTube search history'],2025-07-24 12:45:00.030000+00:00,2025-07-24,how to prepare mentally,0
YouTube,Searched for oratory skills,https://www.youtube.com/results?search_query=oratory+skills,,2025-07-24T10:58:06.067Z,['YouTube'],,['YouTube search history'],2025-07-24 10:58:06.067000+00:00,2025-07-24,oratory skills,0
YouTube,Searched for kaiju no 8 season 2,https://www.youtube.com/results?search_query=kaiju+no+8+season+2,,2025-07-19T14:07:16.221Z,['YouTube'],,['YouTube search history'],2025-07-19 14:07:16.221000+00:00,2025-07-19,kaiju no 8 season 2,0
YouTube,Searched for vedic age mahajanapadas,https://www.youtube.com/results?search_query=vedic+age+mahajanapadas,,2025-07-19T09:53:50.509Z,['YouTube'],,['YouTube search history'],2025-07-19 09:53:50.509000+00:00,2025-07-19,vedic age mahajanapadas,0
YouTube,Searched for dhruv rathee vlog,https://www.youtube.com/results?search_query=dhruv+rathee+vlog,,2025-07-19T09:52:45.381Z,['YouTube'],,['YouTube search history'],2025-07-19 09:52:45.381000+00:00,2025-07-19,dhruv rathee vlog,0
YouTube,Searched for vedic periods and mahajanapadas from mighty monk,https://www.youtube.com/results?search_query=vedic+periods+and+mahajanapadas+from+mighty+monk,,2025-07-19T09:51:16.317Z,['YouTube'],,['YouTube search history'],2025-07-19 09:51:16.317000+00:00,2025-07-19,vedic periods and mahajanapadas from mighty monk,0
YouTube,Searched for vedic periods and mahajanapadas,https://www.youtube.com/results?search_query=vedic+periods+and+mahajanapadas,,2025-07-19T09:50:26.846Z,['YouTube'],,['YouTube search history'],2025-07-19 09:50:26.846000+00:00,2025-07-19,vedic periods and mahajanapadas,0
YouTube,Searched for what is docker and how it works,https://www.youtube.com/results?search_query=what+is+docker+and+how+it+works,,2025-07-19T05:55:49.140Z,['YouTube'],,['YouTube search history'],2025-07-19 05:55:49.140000+00:00,2025-07-19,what is docker and how it works,0
YouTube,Searched for PRE HISTORY  AND INDUS VALLEY CIVILLIZATION,https://www.youtube.com/results?search_query=PRE+HISTORY++AND+INDUS+VALLEY+CIVILLIZATION,,2025-07-18T14:18:42.595Z,['YouTube'],,['YouTube search history'],2025-07-18 14:18:42.595000+00:00,2025-07-18,PRE HISTORY  AND INDUS VALLEY CIVILLIZATION,0
YouTube,Searched for indian mythology,https://www.youtube.com/results?search_query=indian+mythology,,2025-07-18T14:13:19.308Z,['YouTube'],,['YouTube search history'],2025-07-18 14:13:19.308000+00:00,2025-07-18,indian mythology,0
YouTube,Searched for indian history,https://www.youtube.com/results?search_query=indian+history,,2025-07-18T14:10:07.356Z,['YouTube'],,['YouTube search history'],2025-07-18 14:10:07.356000+00:00,2025-07-18,indian history,0
YouTube,Searched for prateek's history,https://www.youtube.com/results?search_query=prateek%27s+history,,2025-07-18T14:09:33.224Z,['YouTube'],,['YouTube search history'],2025-07-18 14:09:33.224000+00:00,2025-07-18,prateek's history,0
YouTube,Searched for how to solve ratio and proportion problems,https://www.youtube.com/results?search_query=how+to+solve+ratio+and+proportion+problems,,2025-07-16T15:19:08.725Z,['YouTube'],,['YouTube search history'],2025-07-16 15:19:08.725000+00:00,2025-07-16,how to solve ratio and proportion problems,0
YouTube,Searched for curve spinal how to make straight,https://www.youtube.com/results?search_query=curve+spinal+how+to+make+straight,,2025-07-15T21:50:39.048Z,['YouTube'],,['YouTube search history'],2025-07-15 21:50:39.048000+00:00,2025-07-15,curve spinal how to make straight,0
YouTube,Searched for cognitive assessment test accenture,https://www.youtube.com/results?search_query=cognitive+assessment+test+accenture,,2025-07-13T16:40:31.088Z,['YouTube'],,['YouTube search history'],2025-07-13 16:40:31.088000+00:00,2025-07-13,cognitive assessment test accenture,0
YouTube,Watched https://www.youtube.com/watch?v=hqD667VUG6g,https://www.youtube.com/watch?v=hqD667VUG6g,Watched at 21:07,2025-07-13T15:37:17.923Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-13 15:37:17.923000+00:00,2025-07-13,Watched https://www.youtube.com/watch?v=hqD667VUG6g,0
YouTube,Watched PY SD VS58 UV 9x16,https://www.youtube.com/watch?v=ctZjxOABVQc,Watched at 21:00,2025-07-13T15:30:11.407Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-13 15:30:11.407000+00:00,2025-07-13,Watched PY SD VS58 UV 9x16,0
YouTube,Searched for 3blue1brown,https://www.youtube.com/results?search_query=3blue1brown,,2025-07-13T15:28:14.905Z,['YouTube'],,['YouTube search history'],2025-07-13 15:28:14.905000+00:00,2025-07-13,3blue1brown,0
YouTube,Searched for annanya mam cgl,https://www.youtube.com/results?search_query=annanya+mam+cgl,,2025-07-12T16:55:39.449Z,['YouTube'],,['YouTube search history'],2025-07-12 16:55:39.449000+00:00,2025-07-12,annanya mam cgl,0
YouTube,Searched for annanya ,https://www.youtube.com/results?search_query=annanya+,,2025-07-12T16:55:28.671Z,['YouTube'],,['YouTube search history'],2025-07-12 16:55:28.671000+00:00,2025-07-12,annanya ,0
YouTube,Watched hi in influencer ugc nitish nosubtitles vo 38s vid 1080x1920 07 06 2023,https://www.youtube.com/watch?v=uDcMg8LzIiY,Watched at 17:19,2025-07-12T11:49:59.543Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:49:59.543000+00:00,2025-07-12,Watched hi in influencer ugc nitish nosubtitles vo 38s vid 1080x1920 07 06 2023,0
YouTube,Watched Groww| Compare | 1200 x 1500,https://www.youtube.com/watch?v=ZsC-PtqfndA,Watched at 17:19,2025-07-12T11:49:19.198Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:49:19.198000+00:00,2025-07-12,Watched Groww| Compare | 1200 x 1500,0
YouTube,Watched Perf Ad 14,https://www.youtube.com/watch?v=k0pvcXA2_cg,Watched at 17:16,2025-07-12T11:46:36.095Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:46:36.095000+00:00,2025-07-12,Watched Perf Ad 14,0
YouTube,Watched 16x9  Built 1,https://www.youtube.com/watch?v=9HqU_Yr4tJU,Watched at 17:16,2025-07-12T11:46:17.077Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:46:17.077000+00:00,2025-07-12,Watched 16x9  Built 1,0
YouTube,Watched BREAKUP 10S HINDI 16X9,https://www.youtube.com/watch?v=CTr6hdtvL8M,Watched at 17:10,2025-07-12T11:40:36.240Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:40:36.240000+00:00,2025-07-12,Watched BREAKUP 10S HINDI 16X9,0
YouTube,"Watched Top Creator's Choice #MotoG96 144Hz pOLED, 50MP Sony LYT-700C @ ₹17,999. Sale-16 July on @flipkart",https://www.youtube.com/watch?v=o2bf1hv8K2Q,Watched at 17:10,2025-07-12T11:40:05.880Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:40:05.880000+00:00,2025-07-12,"Watched Top Creator's Choice #MotoG96 144Hz pOLED, 50MP Sony LYT-700C @ ₹17,999. Sale-16 July on @flipkart",0
YouTube,Watched Download Navi UPI,https://www.youtube.com/watch?v=8oMqkYgYxrk,Watched at 17:03,2025-07-12T11:33:05.591Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:33:05.591000+00:00,2025-07-12,Watched Download Navi UPI,0
YouTube,Watched ZEPTO NIVEA ROLL ON 15SEC,https://www.youtube.com/watch?v=RxvjGpSkNeY,Watched at 16:53,2025-07-12T11:23:24.053Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:23:24.053000+00:00,2025-07-12,Watched ZEPTO NIVEA ROLL ON 15SEC,0
YouTube,Watched Groww| Collections |1200 x 628,https://www.youtube.com/watch?v=8l3Yu3zNYpI,Watched at 16:52,2025-07-12T11:22:55.094Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:22:55.094000+00:00,2025-07-12,Watched Groww| Collections |1200 x 628,0
YouTube,Watched 16x9 Explore ETFs on Angel One Super App,https://www.youtube.com/watch?v=wHNgBSywbo0,Watched at 16:49,2025-07-12T11:19:40.541Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:19:40.541000+00:00,2025-07-12,Watched 16x9 Explore ETFs on Angel One Super App,0
YouTube,"Watched #MotoG96 - 144Hz 3D Curved pOLED | Sony LYT-700C | SD 7s Gen 2 | At ₹17,999| Sale -16 July @flipkart",https://www.youtube.com/watch?v=Rj8Z_rBXpvA,Watched at 16:49,2025-07-12T11:19:10.257Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:19:10.257000+00:00,2025-07-12,"Watched #MotoG96 - 144Hz 3D Curved pOLED | Sony LYT-700C | SD 7s Gen 2 | At ₹17,999| Sale -16 July @flipkart",0
YouTube,Watched First Job 16X9,https://www.youtube.com/watch?v=sHyRIsJ1TEM,"Watched at 16:43
Watched at 02:39",2025-07-12T11:13:38.424Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:13:38.424000+00:00,2025-07-12,Watched First Job 16X9,0
YouTube,Watched Short on time_Eng (H),https://www.youtube.com/watch?v=58QK56k9xKU,Watched at 16:43,2025-07-12T11:13:11.227Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:13:11.227000+00:00,2025-07-12,Watched Short on time_Eng (H),0
YouTube,"Watched Top Creator's Choice #MotoG96 144Hz pOLED, 50MP Sony LYT-700C @ ₹17,999. Sale-16 July on @flipkart",https://www.youtube.com/watch?v=ezsrQ4Fe9zs,Watched at 16:37,2025-07-12T11:07:37.567Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:07:37.567000+00:00,2025-07-12,"Watched Top Creator's Choice #MotoG96 144Hz pOLED, 50MP Sony LYT-700C @ ₹17,999. Sale-16 July on @flipkart",0
YouTube,Watched en us smec animated career variant subtitles vo 30s vid 1080x1920 12 13 2024,https://www.youtube.com/watch?v=SGp0rXLeJU0,Watched at 16:33,2025-07-12T11:03:13.676Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-12 11:03:13.676000+00:00,2025-07-12,Watched en us smec animated career variant subtitles vo 30s vid 1080x1920 12 13 2024,0
YouTube,Searched for tricks to solve spotting error questions cgl 2025,https://www.youtube.com/results?search_query=tricks+to+solve+spotting+error+questions+cgl+2025,,2025-07-12T06:31:59.621Z,['YouTube'],,['YouTube search history'],2025-07-12 06:31:59.621000+00:00,2025-07-12,tricks to solve spotting error questions cgl 2025,0
YouTube,Searched for tricks to solve spotting error questions cgl ,https://www.youtube.com/results?search_query=tricks+to+solve+spotting+error+questions+cgl+,,2025-07-12T06:31:56.087Z,['YouTube'],,['YouTube search history'],2025-07-12 06:31:56.087000+00:00,2025-07-12,tricks to solve spotting error questions cgl ,0
YouTube,Searched for tricks to solve spotting error questions,https://www.youtube.com/results?search_query=tricks+to+solve+spotting+error+questions,,2025-07-12T06:31:50.923Z,['YouTube'],,['YouTube search history'],2025-07-12 06:31:50.923000+00:00,2025-07-12,tricks to solve spotting error questions,0
YouTube,Watched Groww | Terminal - L | Download App,https://www.youtube.com/watch?v=9qI1ENjUXf0,Watched at 02:32,2025-07-11T21:02:44.891Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-11 21:02:44.891000+00:00,2025-07-11,Watched Groww | Terminal - L | Download App,0
YouTube,Watched First Job 16X9,https://www.youtube.com/watch?v=sHyRIsJ1TEM,"Watched at 14:22
Watched at 10:59",2025-07-11T08:52:19.926Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-11 08:52:19.926000+00:00,2025-07-11,Watched First Job 16X9,0
YouTube,Watched Bold or Safe? Angel One Empowers Every Investor's Trading Style | Angel One for Everyone,https://www.youtube.com/watch?v=81f7SFxPt6U,Watched at 14:11,2025-07-11T08:41:29.380Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-07-11 08:41:29.380000+00:00,2025-07-11,Watched Bold or Safe? Angel One Empowers Every Investor's Trading Style | Angel One for Everyone,0
